u,x,dx,ddx
-2.4417,183.16,-467.827,-1643.28
-2.43678,182.676,-469.198,-1615.23
-2.43387,182.188,-470.835,-1616.56
-2.42986,181.7,-472.304,-1600.96
-2.42593,181.212,-473.622,-1571.81
-2.42264,180.72,-475.211,-1572.62
-2.41824,180.228,-476.641,-1557.56
-2.41415,179.732,-478.328,-1569.7
-2.40956,179.24,-479.441,-1523.25
-2.40596,178.744,-480.843,-1510.32
-2.40168,178.244,-482.505,-1524.63
-2.39641,177.748,-483.6,-1480.9
-2.39276,177.248,-484.981,-1470.05
-2.38814,176.744,-486.626,-1486.79
-2.3829,176.24,-488.109,-1485.65
-2.37775,175.736,-489.442,-1469.59
-2.37324,175.228,-491.038,-1481.44
-2.36762,174.72,-492.475,-1476.22
-2.36183,174.208,-494.169,-1497.25
-2.35578,173.7,-495.293,-1459.15
-2.35097,173.184,-497.097,-1492.84
-2.34396,172.672,-498.325,-1465.62
-2.33884,172.16,-499.429,-1428.66
-2.33383,171.644,-500.825,-1424.65
-2.32765,171.128,-502.077,-1406.55
-2.32199,170.612,-503.201,-1377.63
-2.31635,170.092,-504.618,-1380.79
-2.31,169.572,-505.89,-1369.16
-2.30358,169.048,-507.429,-1385.4
-2.29639,168.524,-508.818,-1385.04
-2.28961,168,-510.068,-1370.83
-2.28299,167.48,-510.795,-1305.7
-2.27744,166.952,-512.244,-1319.34
-2.27043,166.428,-513.146,-1276.92
-2.26438,165.9,-514.359,-1269.87
-2.25712,165.372,-515.452,-1251.55
-2.25058,164.844,-516.434,-1223.86
-2.24413,164.312,-517.715,-1228.91
-2.23625,163.776,-519.274,-1261.29
-2.22783,163.244,-520.266,-1233.72
-2.22087,162.712,-521.163,-1199.43
-2.214,162.176,-522.371,-1199.58
-2.20604,161.644,-523.061,-1148.04
-2.19935,161.108,-524.078,-1134.32
-2.19188,160.572,-524.991,-1111.55
-2.18497,160.04,-525.417,-1042.42
-2.1781,159.5,-526.598,-1055.79
-2.16981,158.96,-527.663,-1056.12
-2.16142,158.424,-528.215,-1005.12
-2.15451,157.884,-529.117,-994.295
-2.14645,157.344,-529.927,-975.304
-2.13867,156.808,-530.256,-910.17
-2.13174,156.268,-530.948,-887.876
-2.12408,155.724,-531.972,-901.027
-2.11528,155.184,-532.498,-863.087
-2.10784,154.644,-532.968,-823.307
-2.10039,154.1,-533.787,-822.413
-2.09176,153.556,-534.525,-813.535
-2.0834,153.012,-535.191,-798.363
-2.07483,152.468,-535.793,-778.369
-2.0664,151.924,-536.329,-753.669
-2.0581,151.376,-537.21,-766.025
-2.04873,150.832,-537.608,-728.852
-2.04047,150.284,-538.362,-730.971
-2.03125,149.736,-539.039,-725.106
-2.02229,149.188,-539.65,-713.404
-2.01311,148.644,-539.803,-656.94
-2.0051,148.092,-540.742,-684.762
-1.99504,147.544,-541.178,-659.569
-1.98608,146.996,-541.573,-632.739
-1.97686,146.448,-541.927,-604.594
-1.96795,145.896,-542.651,-616.196
-1.9576,145.344,-543.298,-618.911
-1.94775,144.792,-543.879,-614.798
-1.93767,144.24,-544.406,-605.724
-1.92771,143.688,-544.881,-592.295
-1.91797,143.136,-545.301,-574.811
-1.90796,142.58,-546.082,-595.06
-1.89701,142.028,-546.389,-565.965
-1.88725,141.472,-547.066,-576.805
-1.87639,140.916,-547.669,-579.117
-1.86531,140.36,-548.216,-575.533
-1.85435,139.804,-548.708,-566.94
-1.8435,139.252,-548.753,-514.447
-1.83391,138.696,-549.188,-506.209
-1.82292,138.144,-549.181,-454.588
-1.81307,137.588,-549.577,-448.502
-1.80193,137.036,-549.53,-398.752
-1.79203,136.484,-549.482,-353.814
-1.78176,135.928,-549.842,-354.263
-1.77045,135.376,-549.769,-311.339
-1.76012,134.82,-550.105,-313.708
-1.74862,134.272,-549.602,-231.808
-1.73902,133.716,-549.953,-243.64
-1.7275,133.164,-549.868,-210.679
-1.71695,132.616,-549.396,-142.264
-1.70707,132.064,-549.364,-124.72
-1.69582,131.512,-549.335,-109.337
-1.6848,130.96,-549.314,-96.2759
-1.67365,130.408,-549.293,-84.5105
-1.66238,129.86,-548.871,-33.7581
-1.65191,129.308,-548.893,-32.5594
-1.64042,128.76,-548.515,8.45939
-1.62938,128.212,-548.178,41.352
-1.61851,127.664,-547.864,68.5651
-1.60734,127.116,-547.589,89.1933
-1.59622,126.564,-547.74,65.0905
-1.58364,126.02,-547.081,124.533
-1.57317,125.472,-546.881,132.017
-1.56165,124.924,-546.702,136.552
-1.54973,124.38,-546.146,178.503
-1.53857,123.832,-546.043,170.825
-1.52627,123.288,-545.549,203.071
-1.5151,122.74,-545.506,186.945
-1.50219,122.196,-545.068,211.987
-1.49056,121.656,-544.274,270.067
-1.47964,121.112,-543.955,274.788
-1.46739,120.568,-543.676,275.105
-1.4552,120.028,-543.021,312.906
-1.44352,119.488,-542.438,339.803
-1.43182,118.948,-541.905,358.929
-1.41989,118.408,-541.429,370.382
-1.40737,117.868,-541.004,375.706
-1.39476,117.328,-540.62,376.298
-1.38217,116.788,-540.27,373.495
-1.36915,116.252,-539.522,410.752
-1.35721,115.716,-538.841,437.462
-1.34488,115.18,-538.264,451.166
-1.33231,114.648,-537.345,497.713
-1.32029,114.116,-536.526,529.563
-1.30846,113.584,-535.792,549.808
-1.29574,113.052,-535.133,560.452
-1.28322,112.52,-534.533,564.014
-1.26998,111.992,-533.597,601
-1.2579,111.464,-532.756,624.596
-1.24516,110.94,-531.602,677.227
-1.23363,110.416,-530.557,713.642
-1.22128,109.892,-529.621,735.54
-1.20896,109.372,-528.384,785.295
-1.19713,108.852,-527.268,817.954
-1.18493,108.332,-526.261,836.397
-1.1725,107.812,-525.357,842.736
-1.1594,107.292,-524.545,839.182
-1.14623,106.776,-523.415,867.878
-1.13406,106.26,-522.39,883.112
-1.12095,105.748,-521.074,925.898
-1.10901,105.236,-519.893,950.937
-1.09647,104.724,-518.83,961.652
-1.08344,104.216,-517.47,1001.01
-1.07125,103.704,-516.651,982.287
-1.05761,103.196,-515.512,997.391
-1.04473,102.688,-514.466,1001.72
-1.03125,102.18,-513.54,993.623
-1.01746,101.68,-511.917,1055.97
-1.00556,101.176,-510.858,1055.7
-0.992165,100.68,-509.102,1125.21
-0.980283,100.18,-507.917,1130.59
-0.967012,99.684,-506.459,1162.78
-0.954648,99.188,-505.147,1177.04
-0.941642,98.696,-503.565,1216.94
-0.929175,98.2,-502.543,1196.78
-0.915113,97.708,-501.225,1208.29
-0.901749,97.22,-499.639,1245.41
-0.888811,96.732,-498.209,1263.2
-0.875798,96.248,-496.526,1304.57
-0.86306,95.764,-495.013,1324.72
-0.850086,95.284,-493.251,1367.75
-0.8375,94.804,-491.66,1389.31
-0.824564,94.324,-490.234,1392.28
-0.810929,93.848,-488.554,1420.28
-0.797943,93.368,-487.443,1388.61
-0.783341,92.896,-485.632,1430.06
-0.770696,92.428,-483.611,1488.39
-0.758384,91.956,-482.194,1480.46
-0.744389,91.492,-480.122,1538.86
-0.731952,91.028,-478.252,1571.13
-0.719197,90.568,-476.176,1620.86
-0.706764,90.108,-474.31,1644.45
-0.693676,89.648,-472.631,1647.12
-0.680069,89.188,-471.113,1633.33
-0.666023,88.736,-468.95,1685.36
-0.653516,88.284,-467.008,1710.13
-0.640337,87.836,-464.864,1752.65
-0.627664,87.388,-462.93,1769.85
-0.614218,86.94,-461.195,1765.48
-0.600387,86.496,-459.232,1784.25
-0.587342,86.056,-457.07,1821.1
-0.574363,85.612,-455.518,1793.26
-0.559672,85.172,-453.724,1792.37
-0.545472,84.736,-451.713,1813.22
-0.532285,84.304,-449.506,1851.71
-0.519157,83.872,-447.515,1864.68
-0.505346,83.444,-445.328,1895.89
-0.492269,83.016,-443.36,1902.07
-0.478415,82.592,-441.191,1927.75
-0.464729,82.168,-439.237,1929.37
-0.450849,81.744,-437.482,1910.9
-0.436188,81.32,-435.905,1876.56
-0.421078,80.904,-433.685,1909.89
-0.407494,80.488,-431.683,1918.13
-0.393313,80.076,-429.468,1946.72
-0.379438,79.668,-427.09,1988.77
-0.366009,79.264,-424.555,2042.28
-0.353291,78.86,-422.274,2065.07
-0.339347,78.456,-420.222,2062.68
-0.325031,78.056,-417.98,2079.59
-0.311012,77.656,-415.962,2072.27
-0.296305,77.26,-413.745,2085.69
-0.281994,76.868,-411.353,2115.23
-0.268363,76.476,-409.201,2117.77
-0.253922,76.088,-406.865,2138.51
-0.239611,75.704,-404.362,2173.83
-0.226113,75.324,-401.713,2220.18
-0.212755,74.94,-399.733,2195.02
-0.197497,74.564,-397.15,2232.65
-0.183923,74.184,-395.222,2200.98
-0.168391,73.808,-393.091,2192.84
-0.153188,73.436,-390.777,2203.77
-0.138358,73.068,-388.295,2230.42
-0.124105,72.7,-386.058,2229.95
-0.109192,72.336,-383.648,2246.73
-0.0943072,71.976,-381.082,2277.48
-0.0799801,71.616,-378.775,2279.25
-0.0648992,71.26,-376.294,2298.18
-0.0502318,70.904,-374.066,2289.95
-0.0349849,70.552,-371.665,2299.93
-0.0198525,70.204,-369.103,2324.89
-0.00503891,69.86,-366.397,2361.74
0.00917404,69.516,-363.966,2367.47
0.0244902,69.176,-361.38,2388.08
0.0392533,68.84,-358.652,2420.82
0.0539745,68.508,-355.795,2463.16
0.0681307,68.172,-353.628,2432.27
0.0842178,67.844,-350.881,2462.42
0.0986584,67.516,-348.41,2462.03
0.11389,67.192,-345.783,2477.16
0.128507,66.872,-343.023,2504.21
0.142926,66.556,-340.141,2540.64
0.157099,66.24,-337.548,2544.53
0.171781,65.928,-334.815,2562.08
0.186257,65.62,-331.957,2590.31
0.20024,65.312,-329.388,2586.78
0.215276,65.008,-326.678,2597.78
0.229481,64.708,-323.835,2620.9
0.243743,64.412,-320.881,2652.84
0.257533,64.116,-318.224,2651.86
0.272154,63.824,-315.434,2664.25
0.286445,63.536,-312.522,2687.67
0.300565,63.252,-309.505,2719.17
0.314228,62.968,-306.792,2717.09
0.328674,62.692,-303.551,2768.03
0.342132,62.412,-301.033,2741.57
0.357279,62.136,-298.372,2732.06
0.37189,61.864,-295.579,2736.75
0.385935,61.596,-292.665,2753.03
0.400286,61.332,-289.642,2778.57
0.413941,61.068,-286.925,2770.95
0.428383,60.812,-283.683,2816.58
0.441594,60.552,-281.166,2785.12
0.456495,60.3,-278.099,2811.85
0.47006,60.048,-275.344,2804.72
0.484424,59.8,-272.466,2810.57
0.498603,59.552,-269.876,2787.06
0.513358,59.312,-266.743,2820.16
0.526792,59.076,-263.527,2858.23
0.540001,58.84,-260.636,2860.01
0.554153,58.608,-257.636,2872.52
0.568085,58.38,-254.534,2893.88
0.581528,58.152,-251.747,2881.69
0.595888,57.932,-248.44,2922.72
0.608728,57.708,-245.866,2886.28
0.623751,57.492,-242.749,2907.85
0.63692,57.28,-239.545,2935.92
0.65045,57.068,-236.665,2928.79
0.664381,56.864,-233.274,2973.43
0.67705,56.66,-230.225,2979.51
0.690593,56.46,-227.082,2994.26
0.70376,56.26,-224.255,2975.96
0.718037,56.064,-221.313,2971.01
0.731601,55.872,-218.264,2977.27
0.744911,55.68,-215.523,2952.08
0.759362,55.492,-212.658,2941.8
0.773082,55.312,-209.28,2983.89
0.785537,55.132,-206.241,2987.84
0.799108,54.956,-203.105,3001.04
0.812055,54.784,-199.887,3021.09
0.824831,54.616,-196.595,3046.68
0.837412,54.448,-193.63,3036.81
0.850938,54.284,-190.565,3038.08
0.864019,54.124,-187.401,3048.91
0.876636,53.968,-184.163,3066.22
0.889129,53.816,-180.848,3089.46
0.901472,53.668,-177.469,3116.85
0.913404,53.52,-174.429,3107.55
0.926294,53.376,-171.294,3108.63
0.938994,53.236,-168.073,3118.2
0.951009,53.1,-164.776,3134.39
0.963148,52.964,-161.812,3115.72
0.975949,52.836,-158.346,3149.15
0.987504,52.708,-155.227,3144.41
0.999723,52.584,-152.023,3148.74
1.0118,52.464,-148.74,3160.5
1.02373,52.348,-145.388,3177.98
1.03527,52.236,-141.973,3200.06
1.04666,52.124,-138.9,3185.63
1.05876,52.012,-136.137,3141.71
1.07172,51.908,-132.852,3154.36
1.08337,51.804,-129.896,3132.83
1.09571,51.708,-126.438,3163.71
1.10656,51.612,-123.328,3156.66
1.11859,51.524,-119.731,3199.06
1.12913,51.436,-116.49,3201.47
1.14043,51.348,-113.578,3170.75
1.15259,51.268,-110.161,3193.76
1.16352,51.188,-107.087,3180.09
1.17514,51.112,-103.921,3177.01
1.18655,51.04,-100.673,3182.33
1.19758,50.968,-97.753,3154.46
1.20975,50.904,-94.326,3180.06
1.22018,50.844,-90.8431,3208.64
1.23072,50.784,-87.7108,3199.31
1.24174,50.728,-84.4934,3199.43
1.25283,50.676,-81.1996,3207.18
1.26327,50.628,-77.8367,3221.06
1.27383,50.58,-74.8115,3199.76
1.28531,50.536,-71.6907,3190.17
1.29611,50.496,-68.4843,3190.13
1.30672,50.46,-65.1993,3197.91
1.3172,50.428,-61.8449,3211.87
1.32729,50.4,-58.4281,3230.68
1.33725,50.372,-55.3547,3213.27
1.34791,50.348,-52.1898,3206.72
1.35838,50.328,-48.9433,3209.01
1.36869,50.312,-45.6234,3218.42
1.3786,50.3,-42.2372,3233.51
1.38815,50.288,-39.191,3213.06
1.39862,50.284,-35.6513,3244.04
1.40763,50.28,-32.4675,3236.31
1.41733,50.28,-29.2039,3237.36
1.42713,50.284,-25.8676,3245.49
1.43654,50.288,-22.8673,3219.27
1.44685,50.292,-20.1685,3165.53
1.45778,50.3,-17.3412,3130.06
1.46844,50.312,-14.3977,3109.72
1.47864,50.324,-11.7504,3061.84
1.48966,50.336,-9.36912,2992.16
1.50122,50.352,-6.82701,2945.5
1.51245,50.372,-4.14069,2918.02
1.52316,50.392,-1.72445,2866.31
1.53489,50.412,0.448893,2795.53
1.54686,50.436,2.80376,2749.97
1.55871,50.464,5.32189,2725.32
1.56976,50.492,7.58692,2677.86
1.58155,50.524,10.0242,2652.4
1.59275,50.56,12.6164,2644.95
1.60389,50.596,14.9482,2612.24
1.6153,50.636,17.4455,2599.37
1.62663,50.676,19.6919,2562.72
1.63821,50.72,22.1121,2547.1
1.6497,50.764,24.2893,2508.77
1.66142,50.812,26.6476,2492.42
1.67278,50.864,29.1688,2493.98
1.68383,50.916,31.4365,2470.02
1.69513,50.968,33.4762,2425.69
1.70737,51.028,36.1109,2445.31
1.71794,51.088,38.481,2436.51
1.72904,51.148,40.6125,2404.72
1.7411,51.216,43.3297,2434.69
1.75126,51.28,45.3739,2394.36
1.76326,51.348,47.6127,2377.54
1.77462,51.42,50.0259,2379.84
1.78539,51.496,52.5969,2397.69
1.79584,51.572,54.9098,2387.96
1.80682,51.652,57.3903,2395.98
1.81746,51.732,59.6208,2378.16
1.8286,51.816,62.0274,2379.76
1.83962,51.9,64.1922,2357.01
1.8509,51.988,66.5394,2354.8
1.8618,52.08,69.0503,2369.17
1.87214,52.172,71.3088,2356.85
1.88322,52.272,74.1406,2403.1
1.89268,52.368,76.2879,2376.27
1.90399,52.468,78.6185,2370.45
1.91468,52.568,80.7154,2341.84
1.92608,52.672,83.0014,2335.03
1.93688,52.78,85.4576,2345.92
1.94733,52.888,87.6658,2330.89
1.95826,53,90.0531,2335.29
1.96862,53.112,92.2007,2315.3
1.97992,53.228,94.5327,2315.77
1.99037,53.344,96.6286,2292.54
2.00153,53.464,98.9151,2290.73
2.0121,53.584,100.972,2266.11
2.0231,53.704,102.822,2223.33
2.03475,53.828,104.885,2206.11
2.04598,53.956,107.141,2210.01
2.05636,54.084,109.171,2190.75
2.06766,54.216,111.396,2193.07
2.07832,54.348,113.397,2172.67
2.08946,54.484,115.597,2174.26
2.10017,54.624,117.977,2193.7
2.11028,54.76,119.718,2147.26
2.12192,54.904,122.082,2167.79
2.13208,55.048,124.209,2162.57
2.1427,55.192,126.122,2136.52
2.15375,55.34,128.244,2133.97
2.16438,55.492,130.552,2150.17
2.17442,55.644,132.628,2141.65
2.18514,55.8,134.896,2153.18
2.19524,55.956,136.936,2140.72
2.2058,56.116,139.169,2148.82
2.21599,56.28,141.579,2173.82
2.22532,56.444,143.748,2172.14
2.23562,56.608,145.698,2148.86
2.24611,56.776,147.85,2148.05
2.25623,56.948,150.188,2165.88
2.26571,57.12,152.29,2158.35
2.27589,57.296,154.582,2170.54
2.28549,57.472,156.641,2158.22
2.29552,57.652,158.895,2166.68
2.30493,57.836,161.322,2191.62
2.31399,58.02,163.506,2189.75
2.32332,58.204,165.468,2165.76
2.33331,58.392,167.634,2164.64
2.34289,58.584,169.982,2181.9
2.35186,58.78,172.495,2213.86
2.3603,58.976,174.754,2217.12
2.36921,59.172,176.787,2197.58
2.37882,59.376,179.416,2239.57
2.38651,59.58,181.78,2250.88
2.39501,59.784,183.905,2237.08
2.40395,59.992,186.219,2243.53
2.41228,60.204,188.7,2266.12
2.42027,60.416,190.931,2261.49
2.42879,60.632,193.337,2274.77
2.43693,60.848,195.502,2262.54
2.44531,61.068,197.849,2269.75
2.45337,61.288,199.961,2252.79
2.46161,61.512,202.256,2255.89
2.46948,61.736,204.324,2235.91
2.47806,61.964,206.585,2237.16
2.48605,62.196,209.017,2255.55
2.49317,62.428,211.206,2247.62
2.50102,62.66,213.174,2218.54
2.50931,62.896,215.346,2212.71
2.51701,63.132,217.298,2185.44
2.52533,63.376,219.853,2221.23
2.53197,63.616,221.752,2187.93
2.54016,63.864,224.261,2218.85
2.5467,64.108,226.118,2181.53
2.55473,64.356,228.185,2168.85
2.56234,64.608,230.446,2176.9
2.56913,64.864,232.88,2201.5
2.57553,65.116,234.67,2159.2
2.58346,65.372,236.677,2142.88
2.59071,65.636,239.285,2188.27
2.59633,65.896,241.231,2162.84
2.6037,66.16,243.382,2160.56
2.61019,66.428,245.716,2176.73
2.61607,66.696,247.814,2167.75
2.62271,66.964,249.696,2137.96
2.62948,67.236,251.796,2133.05
2.63583,67.512,254.081,2147.03
2.64161,67.788,256.138,2136.94
2.64756,68.068,258.389,2147.23
2.65336,68.344,260.016,2094.03
2.66047,68.628,262.275,2109.46
2.66577,68.912,264.309,2100.79
2.67177,69.2,266.541,2112.8
2.67714,69.488,268.547,2101.06
2.68301,69.776,270.35,2070.09
2.68898,70.072,272.772,2104.19
2.69348,70.364,274.55,2070.52
2.69957,70.664,276.951,2102.43
2.70387,70.96,278.709,2066.83
2.70969,71.26,280.691,2057.33
2.71508,71.564,282.874,2068.78
2.71987,71.868,284.838,2057.23
2.72505,72.176,287.001,2066.69
2.72934,72.484,288.948,2053.66
2.73437,72.796,291.103,2062.7
2.73868,73.108,293.04,2049.08
2.74319,73.424,295.17,2055.98
2.74735,73.74,297.097,2042.03
2.75212,74.06,299.231,2050.12
2.756,74.38,301.151,2036
2.76037,74.704,303.275,2043.72
2.76425,75.028,305.187,2029.45
2.76833,75.356,307.309,2037.65
2.77176,75.684,309.218,2023.79
2.77591,76.016,311.332,2031.72
2.77934,76.348,313.235,2017.73
2.7832,76.684,315.347,2026.17
2.7864,77.02,317.247,2012.44
2.79009,77.36,319.354,2020.78
2.79305,77.7,321.249,2007.2
2.7962,78.044,323.358,2016.28
2.79918,78.388,325.253,2003.19
2.8024,78.736,327.354,2011.82
2.80465,79.084,329.246,1998.84
2.80757,79.436,331.347,2007.99
2.8099,79.788,333.24,1995.45
2.81257,80.14,334.938,1964.56
2.81539,80.496,336.868,1960.15
2.818,80.856,339.005,1976.83
2.81978,81.212,340.528,1930.36
2.82272,81.576,342.692,1952.72
2.82388,81.94,344.642,1951.4
2.82596,82.304,346.398,1930.86
2.82803,82.672,348.377,1934.68
2.82933,83.044,350.554,1957.86
2.83023,83.412,352.114,1917.06
2.83238,83.788,354.319,1944.84
2.83283,84.164,356.302,1947.57
2.83388,84.54,358.081,1929.71
2.83534,84.92,360.082,1935.78
2.83595,85.304,362.286,1961.68
2.83584,85.684,363.868,1922.66
2.83722,86.072,366.088,1951.4
2.83684,86.456,367.687,1915.14
2.83778,86.844,369.524,1906.31
2.83816,87.236,371.578,1920.07
2.83787,87.628,373.422,1911.41
2.83776,88.024,375.483,1925.4
2.83706,88.424,377.737,1957.21
2.83589,88.824,379.765,1963.26
2.83493,89.224,381.584,1947.78
2.83446,89.628,383.623,1955.83
2.833,90.032,385.46,1942.99
2.83219,90.44,387.514,1953.03
2.83046,90.848,389.355,1940.77
2.82923,91.256,391.014,1911.63
2.82829,91.668,392.907,1908.77
2.82665,92.084,395.011,1927.23
2.82434,92.5,396.895,1921.92
2.8223,92.916,398.599,1899.04
2.82032,93.336,400.529,1901.19
2.81788,93.76,402.067,1860.99
2.81607,94.184,404.043,1871.47
2.81328,94.608,405.826,1861.67
2.81041,95.036,407.83,1874.93
2.80718,95.464,409.628,1866.2
2.80403,95.892,411.248,1840.66
2.80125,96.324,413.109,1841.68
2.79775,96.756,414.783,1823.97
2.79447,97.192,416.682,1830.54
2.7904,97.628,418.393,1817.59
2.78647,98.068,420.334,1829
2.78193,98.504,421.681,1779.79
2.77874,98.944,423.287,1761.46
2.77477,99.388,425.133,1769.01
2.7701,99.836,427.196,1797.45
2.7646,100.28,428.654,1762.61
2.76046,100.728,430.36,1755.95
2.75534,101.176,431.898,1733.31
2.75056,101.624,433.284,1697.63
2.74594,102.076,434.929,1691.5
2.74047,102.528,436.406,1669.09
2.73509,102.98,437.736,1634.32
2.73025,103.436,439.334,1629.82
2.72449,103.892,440.77,1609.66
2.71871,104.348,442.059,1576.66
2.71322,104.808,443.618,1574.12
2.70705,105.268,445.024,1556.45
2.70061,105.728,446.289,1526.51
2.69446,106.192,447.824,1526.52
2.68728,106.656,449.205,1511.21
2.68051,107.124,450.85,1523.76
2.67263,107.592,452.331,1518.69
2.66509,108.06,453.658,1498.73
2.65761,108.532,455.254,1507.71
2.64945,109.004,456.692,1499.87
2.64103,109.476,457.985,1478.48
2.63315,109.952,459.544,1485.71
2.624,110.428,460.949,1476.89
2.61517,110.904,462.216,1455.11
2.60648,111.38,463.353,1422.58
2.5977,111.86,464.771,1421.39
2.58788,112.34,466.048,1406.16
2.57834,112.824,467.599,1419.9
2.56787,113.308,468.993,1416.6
2.55762,113.788,469.842,1359
2.5482,114.276,471.411,1379.36
2.53698,114.76,472.423,1341.84
2.52677,115.248,473.732,1337.9
2.51548,115.736,474.908,1320.94
2.50447,116.228,476.367,1334.12
2.49226,116.716,477.283,1291.53
2.48129,117.208,478.503,1283.77
2.46922,117.7,479.601,1264.48
2.45716,118.196,480.987,1276
2.44438,118.688,481.839,1232.93
2.43257,119.18,482.605,1185.54
2.42046,119.676,483.687,1174.61
2.40771,120.172,484.664,1154.26
2.39455,120.668,485.544,1126.23
2.38172,121.164,486.338,1092.34
2.3686,121.664,487.443,1093.11
2.35459,122.16,488.039,1042.79
2.34171,122.668,489.773,1111.31
2.32548,123.16,489.739,996.229
2.31353,123.66,490.497,971.816
2.29959,124.156,490.781,902.576
2.28649,124.656,491.446,878.265
2.27228,125.156,492.046,850.006
2.25762,125.66,492.98,858.014
2.24204,126.16,493.425,816.202
2.22744,126.664,494.224,814.041
2.21143,127.168,494.945,804.398
2.19567,127.672,495.589,787.886
2.17971,128.172,495.771,726.911
2.16468,128.676,496.333,710.027
2.14841,129.176,496.441,649.424
2.13316,129.68,496.934,633.468
2.11654,130.184,497.38,614.358
2.09978,130.688,497.779,592.528
2.08288,131.188,497.74,529.024
2.06696,131.696,498.499,551.787
2.0486,132.196,498.386,484.949
2.03224,132.7,498.685,466.183
2.01467,133.2,498.558,406.608
1.99763,133.704,498.837,393.645
1.97951,134.204,498.691,339.486
1.96202,134.704,498.562,292.408
1.9446,135.204,498.444,251.21
1.92657,135.704,498.334,214.953
1.90851,136.204,498.238,183.728
1.88996,136.704,498.153,156.819
1.87125,137.204,498.078,133.513
1.85194,137.704,497.984,110.696
1.83271,138.2,497.521,53.2942
1.81416,138.7,497.509,46.6636
1.79424,139.196,497.099,0.991868
1.77512,139.692,496.724,-36.5611
1.75578,140.188,496.391,-66.2458
1.73578,140.688,496.492,-49.4591
1.71468,141.184,496.181,-75.5416
1.69415,141.68,495.896,-96.4402
1.67367,142.172,495.245,-151.918
1.65334,142.668,495.063,-154.852
1.63209,143.16,494.5,-195.503
1.61122,143.652,493.985,-227.348
1.59012,144.144,493.528,-250.273
1.56869,144.636,493.114,-266.444
1.54669,145.124,492.345,-316.584
1.52551,145.616,492.047,-314.553
1.50279,146.108,491.784,-309.296
1.47977,146.596,491.148,-341.736
1.45726,147.084,490.577,-364.47
1.43472,147.568,489.66,-419.6
1.41253,148.056,489.237,-419.709
1.38911,148.54,488.455,-455.667
1.36617,149.028,488.153,-440.082
1.34165,149.512,487.477,-463.437
1.31824,149.992,486.473,-517.257
1.29503,150.476,485.954,-517.147
1.27043,150.956,485.104,-550.151
1.24666,151.432,483.933,-611.974
1.22339,151.908,482.886,-655.127
1.19929,152.384,481.942,-683.663
1.17499,152.86,481.097,-699.409
1.15026,153.336,480.331,-705.759
1.12522,153.808,479.245,-743.423
1.10072,154.28,478.269,-766.302
1.07553,154.748,476.991,-817.054
1.05094,155.212,475.435,-890.483
1.02724,155.68,474.443,-900.179
1.0016,156.14,472.749,-979.034
0.977599,156.604,471.628,-992.736
0.951984,157.064,470.214,-1034.32
0.92704,157.524,468.943,-1057.47
0.90171,157.984,467.803,-1065.21
0.875888,158.44,466.376,-1100.81
0.850732,158.896,465.09,-1118.74
0.82495,159.344,463.136,-1201.68
0.800752,159.796,461.782,-1216.27
0.774884,160.244,460.165,-1255.71
0.749637,160.688,458.304,-1315.61
0.724766,161.132,456.632,-1350.48
0.699524,161.576,455.13,-1364.95
0.673708,162.016,453.379,-1402.85
0.648483,162.456,451.801,-1419.62
0.622568,162.892,449.984,-1458.67
0.597139,163.328,448.349,-1475.48
0.571107,163.76,446.48,-1514.08
0.545879,164.188,444.394,-1570.47
0.520737,164.612,442.122,-1639.74
0.49598,165.036,440.078,-1679.39
0.471008,165.46,438.239,-1694.47
0.444995,165.88,436.181,-1729.91
0.419558,166.296,433.933,-1780.79
0.39475,166.712,431.911,-1803.98
0.3691,167.128,430.093,-1804.37
0.34295,167.536,427.656,-1866.74
0.318277,167.944,425.465,-1898.2
0.292877,168.348,423.096,-1944.25
0.268164,168.748,420.565,-2001.86
0.243443,169.148,418.286,-2028.54
0.218215,169.544,415.838,-2069.48
0.193092,169.936,413.237,-2121.49
0.168602,170.328,410.897,-2142.3
0.143259,170.72,408.788,-2137.76
0.117448,171.108,406.494,-2152.32
0.0920157,171.488,403.631,-2222.2
0.0680459,171.872,401.456,-2216.3
0.0421329,172.248,398.696,-2269.49
0.0176251,172.62,395.816,-2329.34
-0.00607496,172.992,393.228,-2354.06
-0.0309197,173.36,390.497,-2390.46
-0.0554825,173.728,388.038,-2396.01
-0.0803517,174.092,385.43,-2416.02
-0.105075,174.452,382.683,-2447.77
-0.129366,174.808,379.815,-2488.56
-0.153407,175.164,377.233,-2496.62
-0.178186,175.516,374.51,-2517.88
-0.202526,175.864,371.663,-2549.51
-0.226611,176.208,368.703,-2589.24
-0.250226,176.548,365.633,-2635.91
-0.273561,176.888,362.877,-2646.48
-0.297832,177.224,359.999,-2668.22
-0.321374,177.556,357.011,-2698.83
-0.344692,177.884,353.919,-2736.7
-0.367739,178.212,351.141,-2739.43
-0.391483,178.532,347.842,-2793.9
-0.413943,178.856,345.274,-2769.9
-0.438036,179.168,341.765,-2842.27
-0.459839,179.484,339.01,-2832.14
-0.483385,179.792,335.729,-2875.44
-0.505644,180.096,332.378,-2921.49
-0.527452,180.4,329.367,-2928.94
-0.550247,180.696,325.857,-2985.55
-0.571565,180.992,322.702,-3000.9
-0.593586,181.284,319.46,-3023.37
-0.615136,181.572,316.148,-3050.68
-0.636607,181.856,312.768,-3082.01
-0.657943,182.136,309.328,-3116.25
